response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
1.0167,0.0000,0.0000,0.0000,1.0101,0.0065,200,4.0871
1.0166,0.0000,0.0000,0.0000,1.0102,0.0064,200,4.0871
1.0193,0.0000,0.0000,0.0000,1.0084,0.0109,200,4.0890
1.0089,0.0000,0.0000,0.0000,1.0074,0.0014,200,5.0831
1.0088,0.0000,0.0000,0.0000,1.0078,0.0010,200,5.0834
1.0116,0.0000,0.0000,0.0000,1.0090,0.0026,200,5.0860
1.0065,0.0000,0.0000,0.0000,1.0049,0.0017,200,5.0913
1.0073,0.0000,0.0000,0.0000,1.0052,0.0022,200,5.0914
1.0100,0.0000,0.0000,0.0000,1.0055,0.0045,200,5.0917
1.0109,0.0000,0.0000,0.0000,1.0063,0.0047,200,5.0945
1.0109,0.0000,0.0000,0.0000,1.0065,0.0044,200,5.0946
1.0109,0.0000,0.0000,0.0000,1.0066,0.0043,200,5.0946
1.0109,0.0000,0.0000,0.0000,1.0067,0.0042,200,5.0947
1.0109,0.0000,0.0000,0.0000,1.0067,0.0041,200,5.0948
1.0117,0.0000,0.0000,0.0000,1.0069,0.0048,200,5.0948
1.0090,0.0000,0.0000,0.0000,1.0051,0.0039,200,5.0975
1.0090,0.0000,0.0000,0.0000,1.0052,0.0037,200,5.0976
1.0089,0.0000,0.0000,0.0000,1.0054,0.0035,200,5.0977
1.0090,0.0000,0.0000,0.0000,1.0053,0.0036,200,5.0977
1.0089,0.0000,0.0000,0.0000,1.0054,0.0034,200,5.0978
1.0089,0.0000,0.0000,0.0000,1.0055,0.0033,200,5.0978
1.0089,0.0000,0.0000,0.0000,1.0056,0.0033,200,5.0979
1.0089,0.0000,0.0000,0.0000,1.0057,0.0033,200,5.0979
1.0089,0.0000,0.0000,0.0000,1.0058,0.0032,200,5.0979
1.0089,0.0000,0.0000,0.0000,1.0058,0.0031,200,5.0980
1.0089,0.0000,0.0000,0.0000,1.0059,0.0030,200,5.0981
1.0089,0.0000,0.0000,0.0000,1.0059,0.0030,200,5.0981
1.0088,0.0000,0.0000,0.0000,1.0060,0.0029,200,5.0982
1.0118,0.0000,0.0000,0.0000,1.0060,0.0058,200,5.0982
1.0118,0.0000,0.0000,0.0000,1.0069,0.0049,200,5.0983
1.0118,0.0000,0.0000,0.0000,1.0069,0.0048,200,5.0983
1.0141,0.0000,0.0000,0.0000,1.0053,0.0087,200,5.1000
1.0141,0.0000,0.0000,0.0000,1.0060,0.0080,200,5.1001
1.0141,0.0000,0.0000,0.0000,1.0061,0.0080,200,5.1001
1.0142,0.0000,0.0000,0.0000,1.0061,0.0080,200,5.1002
1.0155,0.0000,0.0000,0.0000,1.0062,0.0094,200,5.1002
1.0155,0.0000,0.0000,0.0000,1.0082,0.0073,200,5.1003
1.0155,0.0000,0.0000,0.0000,1.0083,0.0072,200,5.1003
1.0155,0.0000,0.0000,0.0000,1.0084,0.0072,200,5.1004
1.0155,0.0000,0.0000,0.0000,1.0084,0.0071,200,5.1004
1.0155,0.0000,0.0000,0.0000,1.0084,0.0070,200,5.1005
1.0155,0.0000,0.0000,0.0000,1.0085,0.0070,200,5.1005
1.0155,0.0000,0.0000,0.0000,1.0085,0.0069,200,5.1006
1.0155,0.0000,0.0000,0.0000,1.0086,0.0069,200,5.1006
1.0155,0.0000,0.0000,0.0000,1.0086,0.0069,200,5.1007
1.0155,0.0000,0.0000,0.0000,1.0086,0.0068,200,5.1007
1.0154,0.0000,0.0000,0.0000,1.0087,0.0068,200,5.1008
1.0155,0.0000,0.0000,0.0000,1.0087,0.0067,200,5.1008
1.0127,0.0000,0.0000,0.0000,1.0060,0.0067,200,5.1036
1.0126,0.0000,0.0000,0.0000,1.0060,0.0067,200,5.1037
1.0127,0.0000,0.0000,0.0000,1.0060,0.0066,200,5.1037
1.0128,0.0000,0.0000,0.0000,1.0061,0.0067,200,5.1037
1.0113,0.0000,0.0000,0.0000,1.0016,0.0097,200,5.1083
1.0062,0.0000,0.0000,0.0001,1.0046,0.0015,200,6.0920
1.0063,0.0000,0.0000,0.0000,1.0054,0.0008,200,6.0923
1.0060,0.0000,0.0000,0.0000,1.0043,0.0017,200,6.0976
1.0061,0.0000,0.0000,0.0000,1.0045,0.0015,200,6.0978
1.0071,0.0000,0.0000,0.0000,1.0048,0.0023,200,6.0987
1.0043,0.0000,0.0000,0.0000,1.0040,0.0003,200,6.1017
1.0034,0.0000,0.0000,0.0000,1.0026,0.0008,200,6.1055
1.0035,0.0000,0.0000,0.0000,1.0027,0.0007,200,6.1055
1.0037,0.0000,0.0000,0.0000,1.0028,0.0009,200,6.1056
1.0037,0.0000,0.0000,0.0000,1.0029,0.0008,200,6.1056
1.0037,0.0000,0.0000,0.0000,1.0030,0.0007,200,6.1057
1.0045,0.0000,0.0000,0.0000,1.0044,0.0001,200,6.1065
1.0057,0.0000,0.0000,0.0000,1.0050,0.0007,200,6.1065
1.0056,0.0000,0.0000,0.0000,1.0050,0.0005,200,6.1066
1.0056,0.0000,0.0000,0.0000,1.0052,0.0004,200,6.1066
1.0064,0.0000,0.0000,0.0000,1.0053,0.0011,200,6.1066
1.0083,0.0000,0.0000,0.0000,1.0059,0.0024,200,6.1067
1.0083,0.0000,0.0000,0.0000,1.0060,0.0024,200,6.1067
1.0083,0.0000,0.0000,0.0000,1.0060,0.0023,200,6.1068
1.0083,0.0000,0.0000,0.0000,1.0060,0.0023,200,6.1069
1.0085,0.0000,0.0000,0.0000,1.0061,0.0024,200,6.1069
1.0085,0.0000,0.0000,0.0000,1.0071,0.0014,200,6.1069
1.0085,0.0000,0.0000,0.0000,1.0072,0.0013,200,6.1070
1.0085,0.0000,0.0000,0.0000,1.0072,0.0012,200,6.1070
1.0089,0.0000,0.0000,0.0000,1.0073,0.0016,200,6.1071
1.0073,0.0000,0.0000,0.0000,1.0049,0.0025,200,6.1100
1.0076,0.0000,0.0000,0.0000,1.0057,0.0019,200,6.1101
1.0078,0.0000,0.0000,0.0000,1.0058,0.0020,200,6.1101
1.0068,0.0000,0.0000,0.0000,1.0056,0.0012,200,6.1141
1.0068,0.0000,0.0000,0.0000,1.0056,0.0011,200,6.1141
1.0068,0.0000,0.0000,0.0000,1.0057,0.0011,200,6.1142
1.0067,0.0000,0.0000,0.0000,1.0056,0.0010,200,6.1143
1.0053,0.0000,0.0000,0.0000,1.0043,0.0010,200,6.1158
1.0055,0.0000,0.0000,0.0000,1.0044,0.0011,200,6.1158
1.0064,0.0000,0.0000,0.0000,1.0046,0.0017,200,6.1158
1.0063,0.0000,0.0000,0.0000,1.0046,0.0017,200,6.1159
1.0064,0.0000,0.0000,0.0000,1.0047,0.0016,200,6.1159
1.0064,0.0000,0.0000,0.0000,1.0047,0.0016,200,6.1160
1.0078,0.0000,0.0000,0.0000,1.0048,0.0029,200,6.1160
1.0089,0.0000,0.0000,0.0000,1.0057,0.0032,200,6.1160
1.0089,0.0000,0.0000,0.0000,1.0058,0.0031,200,6.1161
1.0089,0.0000,0.0000,0.0000,1.0058,0.0030,200,6.1161
1.0089,0.0000,0.0000,0.0000,1.0059,0.0030,200,6.1162
1.0091,0.0000,0.0000,0.0000,1.0059,0.0032,200,6.1162
1.0091,0.0000,0.0000,0.0000,1.0072,0.0019,200,6.1163
1.0091,0.0000,0.0000,0.0000,1.0072,0.0018,200,6.1163
1.0091,0.0000,0.0000,0.0000,1.0072,0.0018,200,6.1164
1.0098,0.0000,0.0000,0.0000,1.0073,0.0025,200,6.1164
1.0104,0.0000,0.0000,0.0000,1.0082,0.0022,200,6.1166
1.0078,0.0000,0.0000,0.0000,1.0065,0.0013,200,6.1196
1.0172,0.0000,0.0000,0.0000,1.0072,0.0099,200,7.0982
1.0169,0.0000,0.0000,0.0000,1.0071,0.0097,200,7.0986
1.0119,0.0000,0.0000,0.0000,1.0055,0.0063,200,7.1037
1.0118,0.0000,0.0000,0.0000,1.0067,0.0050,200,7.1039
1.0098,0.0000,0.0000,0.0000,1.0075,0.0022,200,7.1058
1.0096,0.0000,0.0000,0.0000,1.0073,0.0023,200,7.1060
1.0229,0.0000,0.0000,0.0000,1.0068,0.0161,200,7.1089
1.0229,0.0000,0.0000,0.0000,1.0067,0.0161,200,7.1090
1.0226,0.0000,0.0000,0.0000,1.0080,0.0145,200,7.1093
1.0226,0.0000,0.0000,0.0000,1.0095,0.0130,200,7.1093
1.0225,0.0000,0.0000,0.0000,1.0110,0.0115,200,7.1094
1.0224,0.0000,0.0000,0.0000,1.0110,0.0114,200,7.1109
1.0267,0.0000,0.0000,0.0000,1.0161,0.0106,200,7.1122
1.0267,0.0000,0.0000,0.0000,1.0195,0.0072,200,7.1122
1.0267,0.0000,0.0000,0.0000,1.0195,0.0072,200,7.1123
1.0260,0.0000,0.0000,0.0000,1.0217,0.0043,200,7.1130
1.0245,0.0000,0.0000,0.0000,1.0240,0.0005,200,7.1155
1.0245,0.0000,0.0000,0.0000,1.0240,0.0005,200,7.1155
1.0249,0.0000,0.0000,0.0000,1.0243,0.0006,200,7.1151
1.0253,0.0000,0.0000,0.0000,1.0243,0.0010,200,7.1151
1.0253,0.0000,0.0000,0.0000,1.0244,0.0009,200,7.1150
1.0247,0.0000,0.0000,0.0000,1.0241,0.0006,200,7.1160
1.0259,0.0000,0.0000,0.0000,1.0244,0.0015,200,7.1150
1.0160,0.0000,0.0000,0.0000,1.0155,0.0005,200,7.1249
